name	hdr	cited-pid	twin-path	twin-pid	status	print
AddFontResourceW	include/Wingdi.h	ms901109			no-twin-page	
BthAGNetworkDropCall	include/Btagpub.h	aa450316	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-5.0/aa450316.html		no-print-in-twin	
BthAGNetworkHoldCall	include/Btagpub.h	aa450317	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-5.0/aa450317.html		no-print-in-twin	
BthAGPhoneExtInit	include/Btagpub.h	aa450311	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-5.0/aa450311.html		no-print-in-twin	
BthGetRole	include/Bt_api.h	ee495829	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee495829(v=winembedded.60).html		no-print-in-twin	
BthNsSetService	include/Bt_api.h	ms887870	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee495417.html	ee495417	twin-match	 | INT BthNsSetService(LPWSAQUERYSET, WSAESETSERVICEOP, DWORD)
CeCheckPassword	include/Rapi.h	aa513323	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee496632.html	ee496632	twin-match	 | BOOL CeCheckPassword(LPWSTR)
CeCloseHandle	include/Rapi.h	aa513324	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee496436.html	ee496436	twin-match	 | BOOL CeCloseHandle(HANDLE)
CeCopyFile	include/Rapi.h	aa513325	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee496602.html	ee496602	twin-match	 | BOOL CeCopyFile(LPCWSTR, LPCWSTR, BOOL)
CeCreateDatabase	include/Windbase.h	aa516985	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-net-4x/ms923898.html	ms923898	twin-match	 | CEOID CeCreateDatabase(LPWSTR, DWORD, WORD, SORTORDERSPEC*)
CeCreateDirectory	include/Rapi.h	aa513328	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee497470.html	ee497470	twin-match	 | BOOL CeCreateDirectory(LPCWSTR, LPSECURITY_ATTRIBUTES)
CeCredFree	include/Credmgr.h	ms937729	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-5.0/ms937729.html		no-print-in-twin	
CeCredRead	include/Credmgr.h	ms937730	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-5.0/ms937730.html		no-print-in-twin	
CeCredWrite	include/Credmgr.h	ms937731	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-5.0/ms937731.html		no-print-in-twin	
CeDeleteDatabase	include/Windbase.h	aa516994	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-5.0/aa516995.html	aa516995	twin-match	 | BOOL CeDeleteDatabase(CEOID)
CeDeleteFile	include/Rapi.h	aa513344	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee496815.html	ee496815	twin-match	 | BOOL CeDeleteFile(LPCWSTR)
CeDeleteRecord	include/Windbase.h	aa516997	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-5.0/aa516998.html	aa516998	twin-match	 | BOOL CeDeleteRecord(HANDLE, CEOID)
CeFindClose	include/Rapi.h	aa513349	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee496194.html	ee496194	twin-match	 | BOOL CeFindClose(HANDLE)
CeFindFirstDatabase	include/Windbase.h	aa517106	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-net-4x/ms923911.html	ms923911	twin-match	 | HANDLE CeFindFirstDatabase(DWORD)
CeFindNextDatabase	include/Windbase.h	aa517118	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-net-4x/ms923913.html	ms923913	twin-match	 | CEOID CeFindNextDatabase(HANDLE)
CeFindNextFile	include/Rapi.h	aa513356	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee497313.html	ee497313	twin-diff	arg2: hdr='LPWIN32_FIND_DATA' twin='LPCE_FIND_DATA' | BOOL CeFindNextFile(HANDLE, LPCE_FIND_DATA)
CeFreeNotification	include/Windbase.h	aa517132	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-5.0/aa517135.html	aa517135	twin-diff	arg1: hdr='PCENOTIFYREQUEST' twin='CENOTIFYREQUEST*'; arg2: hdr='PCENOTIFICATION' twin='CENOTIFICATION*' | BOOL CeFreeNotification(CENOTIFYREQUEST*, CENOTIFICATION*)
CeGetClassName	include/Rapi.h	aa513357	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee496373.html	ee496373	twin-match	 | int CeGetClassName(HWND, LPWSTR, Int)
CeGetDBInformationByHandle	include/Windbase.h	aa517152	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-5.0/aa517155.html	aa517155	twin-match	 | BOOL CeGetDBInformationByHandle(HANDLE, BY_HANDLE_DB_INFORMATION*)
CeGetDesktopDeviceCaps	include/Rapi.h	aa513358	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee497528.html	ee497528	twin-match	 | INT CeGetDesktopDeviceCaps(INT)
CeGetFileAttributes	include/Rapi.h	aa513359	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee497216.html	ee497216	twin-match	 | DWORD CeGetFileAttributes(LPCWSTR)
CeGetFileNotificationInfo	include/Winbase.h	aa517158	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-net-4x/ms923919.html	ms923919	twin-match	 | BOOL CeGetFileNotificationInfo(HANDLE, DWORD, LPVOID, DWORD, LPDWORD, LPDWORD)
CeGetFileSize	include/Rapi.h	aa513360	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee496424.html	ee496424	twin-match	 | DWORD CeGetFileSize(HANDLE, LPDWORD)
CeGetFileTime	include/Rapi.h	aa513361	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee497530.html	ee497530	twin-match	 | BOOL CeGetFileTime(HANDLE, LPFILETIME, LPFILETIME, LPFILETIME)
CeGetLastError	include/Rapi.h	aa513362	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee496760.html	ee496760	twin-match	 | DWORD CeGetLastError()
CeGetStoreInformation	include/Rapi.h	aa513365	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee497593.html	ee497593	twin-match	 | BOOL CeGetStoreInformation(LPSTORE_INFORMATION)
CeGetSystemPowerStatusEx	include/Rapi.h	aa513368	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee496824.html	ee496824	twin-match	 | BOOL CeGetSystemPowerStatusEx(PSYSTEM_POWER_STATUS_EX, BOOL)
CeGetUserNotification	include/Notify.h	ms908074	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-5.0/ms908076.html	ms908076	twin-diff	arg2: hdr='DWORD**' twin='DWORD' | BOOL CeGetUserNotification(HANDLE, DWORD, LPDWORD, LPBYTE)
CeGetUserNotificationHandles	include/Notify.h	ms908076	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-5.0/ms908077.html	ms908077	twin-diff	arg2: hdr='DWORD**' twin='DWORD' | BOOL CeGetUserNotificationHandles(HANDLE*, DWORD, LPDWORD)
CeGetUserNotificationPreferences	include/Notify.h	ms908077	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee503893.html	ee503893	twin-diff	arg2: hdr='PCE_USER_NOTIFICATION**' twin='PCE_USER_NOTIFICATION' | BOOL CeGetUserNotificationPreferences(HWND, PCE_USER_NOTIFICATION)
CeGetWindow	include/Rapi.h	aa513372	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee496227.html	ee496227	twin-match	 | HWND CeGetWindow(HWND, UINT)
CeGetWindowLong	include/Rapi.h	aa513371	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee496775.html	ee496775	twin-match	 | LONG CeGetWindowLong(HWND, Int)
CeGetWindowText	include/Rapi.h	aa513373	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee496160.html	ee496160	twin-match	 | int CeGetWindowText(HWND, LPWSTR, int)
CeGlobalMemoryStatus	include/Rapi.h	aa513374	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee496627.html	ee496627	twin-match	 | void CeGlobalMemoryStatus(LPMEMORYSTATUS)
CeHandleAppNotifications	include/Notify.h	ms908078	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee499110.html	ee499110	twin-match	 | BOOL CeHandleAppNotifications(TCHAR*)
CeMoveFile	include/Rapi.h	aa513376	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee497524.html	ee497524	twin-match	 | BOOL CeMoveFile(LPCWSTR, LPCWSTR)
CeOidGetInfo	include/Windbase.h	aa517194	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-net-4x/ms923923.html	ms923923	twin-match	 | BOOL CeOidGetInfo(CEOID, CEOIDINFO*)
CeOpenDatabase	include/Windbase.h	aa517213	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-net-4x/ms923928.html	ms923928	twin-match	 | HANDLE CeOpenDatabase(PCEOID, LPWSTR, CEPROPID, DWORD, HWND)
CeRapiInit	include/Rapi.h	aa513384	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee496569(v=winembedded.60).html	ee496569	twin-match	 | HRESULT CeRapiInit()
CeRapiInitEx	include/Rapi.h	aa513385	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee496193(v=winembedded.60).html	ee496193	twin-match	 | HRESULT CeRapiInitEx(RAPIINIT*)
CeRapiUninit	include/Rapi.h	aa513387	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee496378(v=winembedded.60).html	ee496378	twin-match	 | HRESULT CeRapiUninit()
CeReadFile	include/Rapi.h	aa513388	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee497567.html	ee497567	twin-match	 | BOOL CeReadFile(HANDLE, LPVOID, DWORD, LPDWORD, LPOVERLAPPED)
CeReadRecordProps	include/Windbase.h	aa517229	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-5.0/aa517232.html	aa517232	twin-match	 | CEOID CeReadRecordProps(HANDLE, DWORD, LPWORD, CEPROPID*, LPBYTE*, LPDWORD)
CeRegCloseKey	include/Rapi.h	aa513391	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee497318.html	ee497318	twin-match	 | LONG CeRegCloseKey(HKEY)
CeRegDeleteKey	include/Rapi.h	aa513393	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee497306.html	ee497306	twin-match	 | LONG CeRegDeleteKey(HKEY, LPCWSTR)
CeRegDeleteValue	include/Rapi.h	aa513394	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee496223.html	ee496223	twin-match	 | LONG CeRegDeleteValue(HKEY, LPCWSTR)
CeRegEnumKeyEx	include/Rapi.h	aa513395	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee497283.html	ee497283	twin-match	 | LONG CeRegEnumKeyEx(HKEY, DWORD, LPWSTR, LPDWORD, LPDWORD, LPWSTR, LPDWORD, PFILETIME)
CeRegEnumValue	include/Rapi.h	aa513396	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee496771.html	ee496771	twin-match	 | LONG CeRegEnumValue(HKEY, DWORD, LPWSTR, LPDWORD, LPDWORD, LPDWORD, LPBYTE, LPDWORD)
CeRegOpenKeyEx	include/Rapi.h	aa513397	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee496804.html	ee496804	twin-match	 | LONG CeRegOpenKeyEx(HKEY, LPCWSTR, DWORD, REGSAM, PHKEY)
CeRegQueryInfoKey	include/Rapi.h	aa513398	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee496652.html	ee496652	twin-match	 | LONG CeRegQueryInfoKey(HKEY, LPWSTR, LPDWORD, LPDWORD, LPDWORD, LPDWORD, LPDWORD, LPDWORD, LPDWORD, LPDWORD, LPDWORD, PFILETIME)
CeRegQueryValueEx	include/Rapi.h	aa513399	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee496398.html	ee496398	twin-match	 | LONG CeRegQueryValueEx(HKEY, LPCWSTR, LPDWORD, LPDWORD, LPBYTE, LPDWORD)
CeRegTestSetValueW	include/Winreg.h	ee490635	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee490635(v=winembedded.60).html		no-print-in-twin	
CeRemoveDirectory	include/Rapi.h	aa513401	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee496604.html	ee496604	twin-match	 | BOOL CeRemoveDirectory(LPCWSTR)
CeRunAppAtEvent	include/Notify.h	ms908079	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee504578.html	ee504578	twin-match	 | BOOL CeRunAppAtEvent(TCHAR*, LONG)
CeRunAppAtTime	include/Notify.h	ms908102	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee506251.html	ee506251	twin-match	 | BOOL CeRunAppAtTime(TCHAR*, SYSTEMTIME*)
CeSHCreateShortcut	include/Rapi.h	aa513814	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee496828.html	ee496828	twin-match	 | BOOL CeSHCreateShortcut(LPWSTR, LPWSTR)
CeSHGetShortcutTarget	include/Rapi.h	aa513816	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee496841.html	ee496841	twin-match	 | BOOL CeSHGetShortcutTarget(LPWSTR, LPWSTR, Int)
CeSeekDatabase	include/Windbase.h	aa517246	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-5.0/aa517250.html	aa517250	twin-match	 | CEOID CeSeekDatabase(HANDLE, DWORD, DWORD, LPDWORD)
CeSeekDatabaseEx	include/Windbase.h	aa517251	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-5.0/aa517253.html	aa517253	twin-match	 | CEOID CeSeekDatabaseEx(HANDLE, DWORD, DWORD, WORD, LPDWORD)
CeSetDatabaseInfo	include/Windbase.h	aa517254	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-5.0/aa517256.html	aa517256	twin-match	 | BOOL CeSetDatabaseInfo(CEOID, CEDBASEINFO*)
CeSetEndOfFile	include/Rapi.h	aa513405	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee496656.html	ee496656	twin-match	 | BOOL CeSetEndOfFile(HANDLE)
CeSetFileAttributes	include/Rapi.h	aa513406	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee496984.html	ee496984	twin-match	 | BOOL CeSetFileAttributes(LPCWSTR, DWORD)
CeSetFilePointer	include/Rapi.h	aa513810	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee497032.html	ee497032	twin-match	 | DWORD CeSetFilePointer(HANDLE, LONG, PLONG, DWORD)
CeSetMemoryAttributes	include/oak/Pkfuncs.h	ms885152	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee482840(v=winembedded.60).html	ee482840	twin-match	 | BOOL CeSetMemoryAttributes(LPVOID, LPVOID, DWORD, DWORD)
CeSetUserNotification	include/Notify.h	ms908103	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee501051.html	ee501051	twin-diff	arg4: hdr='PCE_USER_NOTIFICATION**' twin='PCE_USER_NOTIFICATION' | HANDLE CeSetUserNotification(HANDLE, TCHAR*, SYSTEMTIME*, PCE_USER_NOTIFICATION)
CeSetUserNotificationEx	include/Notify.h	ms908104	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-5.0/ms908105.html	ms908105	twin-diff	arg2: hdr='CE_NOTIFICATION_TRIGGER***' twin='CE_NOTIFICATION_TRIGGER*' | HANDLE CeSetUserNotificationEx(HANDLE, CE_NOTIFICATION_TRIGGER*, CE_USER_NOTIFICATION*)
CeWriteFile	include/Rapi.h	aa513847	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee497515.html	ee497515	twin-match	 | BOOL CeWriteFile(HANDLE, LPCVOID, DWORD, LPDWORD, LPOVERLAPPED)
CeWriteRecordProps	include/Windbase.h	aa517285	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-5.0/aa517288.html	aa517288	twin-match	 | CEOID CeWriteRecordProps(HANDLE, CEOID, WORD, CEPROPVAL*)
CertControlStore	include/Wincrypt.h	ms937039	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-5.0/ms937042.html	ms937042	twin-match	 | BOOL WINAPI CertControlStore(HCERTSTORE, DWORD, DWORD, void const*)
CertFreeCertificateContext	include/Wincrypt.h	ms937658	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-5.0/ms937659.html	ms937659	twin-match	 | BOOL WINAPI CertFreeCertificateContext(PCCERT_CONTEXT)
CertGetCertificateChain	include/Wincrypt.h	ms937658	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-5.0/ms937660.html	ms937660	twin-match	 | BOOL WINAPI CertGetCertificateChain(HCERTCHAINENGINE, PCCERT_CONTEXT, LPFILETIME, HCERTSTORE, PCERT_CHAIN_PARA, DWORD, LPVOID, PCCERT_CHAIN_CONTEXT*)
CertGetCertificateContextProperty	include/Wincrypt.h	ms937658	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-5.0/ms937661.html	ms937661	twin-match	 | BOOL WINAPI CertGetCertificateContextProperty(PCCERT_CONTEXT, DWORD, void*, DWORD*)
CertGetSubjectCertificateFromStore	include/Wincrypt.h	ms937668	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-5.0/ms937670.html	ms937670	twin-match	 | PCCERT_CONTEXT WINAPI CertGetSubjectCertificateFromStore(HCERTSTORE, DWORD, PCERT_INFO)
CertGetValidUsages	include/Wincrypt.h	ms937668	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-5.0/aa452565.html	aa452565	twin-match	 | BOOL WINAPI CertGetValidUsages(DWORD, PCCERT_CONTEXT*, int*, LPSTR*, DWORD*)
CertStrToName	include/Wincrypt.h	ms937700	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-5.0/ms937703.html	ms937703	twin-match	 | BOOL WINAPI CertStrToName(DWORD, LPCTSTR, DWORD, void*, BYTE*, DWORD*, LPCTSTR*)
CertVerifySubjectCertificateContext	include/Wincrypt.h	ms937700	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-5.0/ms937709.html	ms937709	twin-match	 | BOOL WINAPI CertVerifySubjectCertificateContext(PCCERT_CONTEXT, PCCERT_CONTEXT, DWORD*)
CertVerifyTimeValidity	include/Wincrypt.h	ms937700	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-5.0/ms937710.html	ms937710	twin-match	 | LONG WINAPI CertVerifyTimeValidity(LPFILETIME, PCERT_INFO)
CharLowerBuffW	include/Winbase.h	ms885160			no-twin-page	
CharUpperBuffW	include/Winbase.h	ms885165			no-twin-page	
CheckMenuItem	include/Winuser.h	aa452862	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee499672.html	ee499672	twin-diff	ret: hdr='BOOL' twin='DWORD' | DWORD CheckMenuItem(HMENU, UINT, UINT)
CheckMenuRadioItem	include/Winuser.h	ms928575	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee502246.html	ee502246	twin-diff	ret: hdr='BOOL' twin='BOOL API'; arg4: hdr='UINT**' twin='UINT' | BOOL API CheckMenuRadioItem(HMENU, UINT, UINT, UINT, UINT)
CheckRadioButton	include/Winuser.h	ms928577	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee500159.html	ee500159	twin-match	 | BOOL CheckRadioButton(HWND, int, int, int)
ClearCommBreak	include/Winbase.h	ms885166	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee488216.html	ee488216	twin-match	 | BOOL ClearCommBreak(HANDLE)
ClearCommError	include/Winbase.h	ms885167	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee488605.html	ee488605	twin-match	 | BOOL ClearCommError(HANDLE, LPDWORD, LPCOMSTAT)
ClientToScreen	include/Winuser.h	ms928584	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee505933.html	ee505933	twin-match	 | BOOL ClientToScreen(HWND, LPPOINT)
CloseHandle	include/Winbase.h	aa517300	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-net-4x/ms923946.html	ms923946	twin-match	 | BOOL CloseHandle(HANDLE)
CoInternetGetSecurityUrl	include/Urlmon.h	aa452113	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-5.0/aa452113.html		no-print-in-twin	
CoInternetQueryInfo	include/Urlmon.h	aa452118	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-net-4x/ms928771.html	ms928771	twin-diff	ret: hdr='HRESULT WINAPI' twin='HRESULT' | HRESULT CoInternetQueryInfo(LPCWSTR, QUERYOPTION, DWORD, LPVOID, DWORD, DWORD*, DWORD)
CoRegisterPSClsid	include/Objbase.h	ms886499	/home/user/wince-docs-corpus/docs/chm/windows-ce-3.0/_wcesdk_com_CoRegisterPSClsid.html		no-print-in-twin	
CombineRgn	include/Wingdi.h	ms928608	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee504827.html	ee504827	twin-match	 | int CombineRgn(HRGN, HRGN, HRGN, int)
CommandBands_AddAdornments	include/Commctrl.h	ms908121	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-5.0/ms908118.html	ms908118	twin-match	 | BOOL CommandBands_AddAdornments(HWND, HINSTANCE, DWORD, LPREBARBANDINFO)
CommandBands_AddBands	include/Commctrl.h	ms908118	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-5.0/ms908120.html	ms908120	twin-match	 | BOOL CommandBands_AddBands(HWND, HINSTANCE, UINT, LPREBARBANDINFO)
CommandBands_GetCommandBar	include/Commctrl.h	ms908120	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-5.0/ms908122.html	ms908122	twin-match	 | HWND CommandBands_GetCommandBar(HWND, UINT)
CommandBands_GetRestoreInformation	include/Commctrl.h	ms908122	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-5.0/ms908123.html	ms908123	twin-diff	ret: hdr='BOOL' twin='BOOL WINAPI' | BOOL WINAPI CommandBands_GetRestoreInformation(HWND, UINT, LPCOMMANDBANDSRESTOREINFO)
CommandBands_Show	include/Commctrl.h	ms908123	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-5.0/ms908126.html	ms908126	twin-diff	ret: hdr='BOOL' twin='BOOL WINAPI' | BOOL WINAPI CommandBands_Show(HWND, BOOL)
CommandBar_AddAdornments	include/Commctrl.h	ms908131	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee501392.html	ee501392	twin-match	 | BOOL CommandBar_AddAdornments(HWND, DWORD, DWORD)
CommandBar_AddBitmap	include/Commctrl.h	ms908127	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee504155.html	ee504155	twin-match	 | int CommandBar_AddBitmap(HWND, HINSTANCE, int, int, int, int)
CommandBar_AlignAdornments	include/Commctrl.h	ms908128	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee501797.html	ee501797	twin-match	 | void CommandBar_AlignAdornments(HWND)
CommandBar_DrawMenuBar	include/Commctrl.h	aa453948	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee505864.html	ee505864	twin-match	 | BOOL CommandBar_DrawMenuBar(HWND, WORD)
CommandBar_GetMenu	include/Commctrl.h	ms908133	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee500487.html	ee500487	twin-match	 | HMENU CommandBar_GetMenu(HWND, WORD)
CommandBar_Height	include/Commctrl.h	ms908134	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee500881.html	ee500881	twin-match	 | int CommandBar_Height(HWND)
CommandBar_InsertComboBox	include/Commctrl.h	ms908135	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee503989.html	ee503989	twin-match	 | HWND CommandBar_InsertComboBox(HWND, HINSTANCE, int, UINT, WORD, WORD)
CommandBar_InsertMenubar	include/Commctrl.h	ms908137	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee505113.html	ee505113	twin-match	 | BOOL CommandBar_InsertMenubar(HWND, HINSTANCE, WORD, WORD)
CommandBar_InsertMenubarEx	include/Commctrl.h	ms908138	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee501421.html	ee501421	twin-match	 | BOOL CommandBar_InsertMenubarEx(HWND, HINSTANCE, LPTSTR, WORD)
CommandBar_Show	include/Commctrl.h	ms908139	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee502524.html	ee502524	twin-match	 | BOOL CommandBar_Show(HWND, BOOL)
CompareFileTime	include/Winbase.h	ms885172	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee488173.html	ee488173	twin-match	 | LONG CompareFileTime(const FILETIME*, const FILETIME*)
CompareStringW	include/Winnls.h	ms904713			no-twin-page	
ConvertDefaultLocale	include/Winnls.h	ms904716	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-net-4x/ms919133.html	ms919133	twin-match	 | LCID ConvertDefaultLocale(LCID)
CopyFileExW	include/Winbase.h	aa517311			no-twin-page	
CopyFileW	include/Winbase.h	aa517309			no-twin-page	
CopyRect	include/Winuser.h	ms908152	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee500892.html	ee500892	twin-match	 | BOOL CopyRect(LPRECT, const RECT*)
CopyStgMedium	include/Urlmon.h	aa452132	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-net-4x/ms928773.html	ms928773	twin-diff	ret: hdr='HRESULT WINAPI' twin='HRESULT' | HRESULT CopyStgMedium(const STGMEDIUM*, STGMEDIUM*)
CountClipboardFormats	include/Winuser.h	ms928586	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee499055.html	ee499055	twin-match	 | int CountClipboardFormats()
CreateAsyncBindCtx	include/Urlmon.h	aa452136	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-net-4x/ms928774.html	ms928774	twin-diff	ret: hdr='HRESULT WINAPI' twin='HRESULT' | HRESULT CreateAsyncBindCtx(DWORD, IBindStatusCallback*, IEnumFORMATETC*, IBindCtx**)
CreateAsyncBindCtxEx	include/Urlmon.h	aa452138	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-net-4x/ms928775.html	ms928775	twin-diff	ret: hdr='HRESULT WINAPI' twin='HRESULT' | HRESULT CreateAsyncBindCtxEx(IBindCtx*, DWORD, IBindStatusCallback*, IEnumFORMATETC*, IBindCtx**, DWORD)
CreateBitmap	include/Wingdi.h	ms908163	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee505308.html	ee505308	twin-match	 | HBITMAP CreateBitmap(int, int, UINT, UINT, const VOID*)
CreateCompatibleBitmap	include/Wingdi.h	ms908165	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee505724.html	ee505724	twin-match	 | HBITMAP CreateCompatibleBitmap(HDC, int, int)
CreateCompatibleDC	include/Wingdi.h	ms908166	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee504853.html	ee504853	twin-match	 | HDC CreateCompatibleDC(HDC)
