# header	name	page	status	detail
include/Winuser.h	GetPriorityClipboardFormat	aa453149	no-print-on-page	
include/Winuser.h	IsClipboardFormatAvailable	aa453154	no-print-on-page	
include/Winuser.h	OpenClipboard	ms909863	no-print-on-page	
include/Winuser.h	RegisterClipboardFormatW	ms911905	no-print-on-page	
include/Winuser.h	SetClipboardData	ms913094	no-print-on-page	
include/Winuser.h	CreateIconIndirect		no-pageid	
include/Winuser.h	DestroyIcon	ms908175	no-print-on-page	
include/Winuser.h	DrawIconEx	aa452938	no-print-on-page	
include/Winuser.h	GetIconInfo	aa452972	no-print-on-page	
include/Winuser.h	LoadIconW	ms929247	no-print-on-page	
include/Winuser.h	LoadImageW	aa453411	no-print-on-page	
include/Winuser.h	EnableHardwareKeyboard		no-pageid	
include/Winuser.h	GetSysColor	aa453033	no-print-on-page	
include/Winuser.h	GetSystemMetrics	aa453167	no-print-on-page	
include/Winuser.h	SystemParametersInfoW	aa453170	no-print-on-page	
include/Winuser.h	ClipCursor		no-pageid	
include/Winuser.h	GetClipCursor	ms928585	no-print-on-page	
include/Winuser.h	GetCursor	ms929220	no-print-on-page	
include/Winuser.h	GetCursorPos	ms929225	no-print-on-page	
include/Winuser.h	SetCursor	ms929226	no-print-on-page	
include/Winuser.h	ShowCursor	ms940016	no-print-on-page	
include/Winuser.h	LoadCursorW	aa453730	no-print-on-page	
include/Winuser.h	CreateCursor	aa453410	no-print-on-page	
include/Winuser.h	DestroyCursor	ms908167	no-print-on-page	
include/Winuser.h	DrawIcon	aa452937	no-print-on-page	
include/Winuser.h	SetCapture	aa452971	no-print-on-page	
include/Winuser.h	ReleaseCapture	ms940011	no-print-on-page	
include/Winuser.h	GetCapture	ms939750	no-print-on-page	
include/Winuser.h	GetDoubleClickTime	ms929208	no-print-on-page	
include/Winuser.h	GetMouseMovePoints	ms929237	no-print-on-page	
include/Winuser.h	mouse_event	aa453139	no-print-on-page	
include/Winuser.h	SetCursorPos	ms924860	match	
include/Winuser.h	AllKeys	ee501942	match	
include/Ws2spi.h	WSPAccept		no-pageid	
include/Ws2spi.h	WSPAddressToString		no-pageid	
include/Ws2spi.h	WSPAsyncSelect		no-pageid	
include/Ws2spi.h	WSPBind		no-pageid	
include/Ws2spi.h	WSPCleanup		no-pageid	
include/Ws2spi.h	WSPCloseSocket		no-pageid	
include/Ws2spi.h	WSPConnect		no-pageid	
include/Ws2spi.h	WSPDuplicateSocket		no-pageid	
include/Ws2spi.h	WSPEnumNetworkEvents		no-pageid	
include/Ws2spi.h	WSPEventSelect		no-pageid	
include/Ws2spi.h	WSPGetOverlappedResult		no-pageid	
include/Ws2spi.h	WSPGetPeerName		no-pageid	
include/Ws2spi.h	WSPGetSockName		no-pageid	
include/Ws2spi.h	WSPGetSockOpt		no-pageid	
include/Ws2spi.h	WSPIoctl		no-pageid	
include/Ws2spi.h	WSPJoinLeaf		no-pageid	
include/Ws2spi.h	WSPListen		no-pageid	
include/Ws2spi.h	WSPRecv		no-pageid	
include/Ws2spi.h	WSPRecvDisconnect		no-pageid	
include/Ws2spi.h	WSPRecvFrom		no-pageid	
include/Ws2spi.h	WSPSelect		no-pageid	
include/Ws2spi.h	WSPSend		no-pageid	
include/Ws2spi.h	WSPSendDisconnect		no-pageid	
include/Ws2spi.h	WSPSendTo		no-pageid	
include/Ws2spi.h	WSPSetSockOpt		no-pageid	
include/Ws2spi.h	WSPShutdown		no-pageid	
include/Ws2spi.h	WSPSocket		no-pageid	
include/Ws2spi.h	WSPStartup	ms898913	annotated-deviation	arg3: page='WSPUPCALLTABLE' hdr='const WSPUPCALLTABLE*'
include/Ws2spi.h	WSPStringToAddress	ms898913	no-print-on-page	
include/Ws2spi.h	NSPCleanup		no-pageid	
include/Ws2spi.h	NSPGetServiceClassInfo		no-pageid	
include/Ws2spi.h	NSPInstallServiceClass		no-pageid	
include/Ws2spi.h	NSPLookupServiceBegin		no-pageid	
include/Ws2spi.h	NSPLookupServiceEnd		no-pageid	
include/Ws2spi.h	NSPLookupServiceNext	ms895756	no-print-on-page	
include/Ws2spi.h	NSPRemoveServiceClass	ms895756	no-print-on-page	
include/Ws2spi.h	NSPSetService	ms895756	no-print-on-page	
include/Ws2spi.h	NSPStartup		no-pageid	
include/Ws2spi.h	WPUCloseEvent		no-pageid	
include/Ws2spi.h	WPUCloseSocketHandle		no-pageid	
include/Ws2spi.h	WPUCreateEvent		no-pageid	
include/Ws2spi.h	WPUCreateSocketHandle		no-pageid	
include/Ws2spi.h	WPUFDIsSet		no-pageid	
include/Ws2spi.h	WPUGetProviderPath		no-pageid	
include/Ws2spi.h	WPUQuerySocketHandleContext		no-pageid	
include/Ws2spi.h	WPUResetEvent		no-pageid	
include/Ws2spi.h	WPUSetEvent		no-pageid	
include/Ws2spi.h	WSCEnumProtocols		no-pageid	
include/Ws2spi.h	WSCInstallNameSpace		no-pageid	
include/Ws2spi.h	WSCInstallProvider		no-pageid	
include/Ws2spi.h	WSCUnInstallNameSpace		no-pageid	
include/Ws2tcpip.h	getaddrinfo		no-pageid	
include/Ws2tcpip.h	freeaddrinfo		no-pageid	
include/Ws2tcpip.h	getnameinfo		no-pageid	
include/Wsdapi.h	WSDDetachLinkedMemory	ee499176	match	
include/Wsdapi.h	WSDFreeLinkedMemory	ee499437	match	
include/Wsdapi.h	WSDAttachLinkedMemory	ee499826	match	
include/Wsdapi.h	WSDSetConfigurationOption	ee500770	match	
include/Wsdapi.h	WSDGetConfigurationOption	ee500826	match	
include/Wsdapi.h	WSDAllocateLinkedMemory	ee501098	match	
include/Wzcsapi.h	WZCDeleteIntfObj	ms923684	match	
include/Wzcsapi.h	WZCEnumInterfaces	ms923686	match	
include/Wzcsapi.h	WZCPassword2Key	ms923687	match	
include/Wzcsapi.h	WZCQueryContext	ms923688	match	
include/Wzcsapi.h	WZCQueryInterface	ms923689	match	
include/Wzcsapi.h	WZCRefreshInterface	ms923690	match	
include/Wzcsapi.h	WZCSetContext	ms923691	match	
include/Wzcsapi.h	WZCSetInterface	ms923692	match	
include/aygshell.h	SHChangeNotifyDeregister		no-pageid	
include/aygshell.h	SHChangeNotifyFree	aa453672	match	
include/aygshell.h	SHChangeNotifyRegister	aa453673	match	
include/aygshell.h	SHCloseApps	aa453674	match	
include/aygshell.h	SHCreateMenuBar	aa453678	match	
include/aygshell.h	SHCreateNewItem	aa453679	match	
include/aygshell.h	SHDoneButton	aa453682	match	
include/aygshell.h	SHEnumPropSheetHandlers	aa453688	match	
include/aygshell.h	SHFindMenuBar	aa453692	match	
include/aygshell.h	SHFreeContextMenuExtensions	aa453693	match	
include/aygshell.h	SHFullScreen	aa453694	match	
include/aygshell.h	SHGetAppKeyAssoc	aa453695	match	
include/aygshell.h	SHGetEmergencyCallList	aa453699	match	
include/aygshell.h	SHGetInputContext	aa453701	match	
include/aygshell.h	SHHandleWMActivate	aa453710	match	
include/aygshell.h	SHHandleWMSettingChange	aa453711	match	
include/aygshell.h	SHInitExtraControls	aa453715	match	
include/aygshell.h	SHInputDialog	aa453716	match	
include/aygshell.h	SHInvokeContextMenuCommand	aa453717	match	
include/aygshell.h	SHLoadContextMenuExtensions	aa453719	match	
include/aygshell.h	SHNavigateBack	aa453722	match	
include/aygshell.h	SHNotificationAdd	aa453723	match	
include/aygshell.h	SHNotificationGetData	aa453725	match	
include/aygshell.h	SHNotificationRemove	aa453726	match	
include/aygshell.h	SHNotificationUpdate	aa453727	match	
include/aygshell.h	SHRecognizeGesture	aa453732	match	
include/aygshell.h	SHSetAppKeyWndAssoc		no-pageid	
include/aygshell.h	SHSetBack	aa453735	match	
include/aygshell.h	SHSetInputContext	aa453736	match	
include/aygshell.h	SHSetNavBarText	aa453737	match	
include/aygshell.h	SHSipInfo	aa453740	match	
include/aygshell.h	SHSipPreference		no-pageid	
include/getdeviceuniqueid.h	GetDeviceUniqueID	ee488618	match	
include/p2p.h	PeerCreatePeerName	ms895846	match	
include/p2p.h	PeerEndEnumeration	ms895848	match	
include/p2p.h	PeerEnumGroups	ms895849	match	
include/p2p.h	PeerEnumIdentities	ms895853	match	
include/p2p.h	PeerFreeData	ms895857	match	
include/p2p.h	PeerGetItemCount	ms895860	match	
include/p2p.h	PeerGetNextItem	ms895866	match	
include/p2p.h	PeerIdentityCreate	ms895870	match	
include/p2p.h	PeerIdentityDelete	ms895875	match	
include/p2p.h	PeerIdentityExport	ms895877	match	
include/p2p.h	PeerIdentityGetCryptKey	ms895881	match	
include/p2p.h	PeerIdentityGetFriendlyName	ms895884	match	
include/p2p.h	PeerIdentityGetXML	ms895889	match	
include/p2p.h	PeerIdentityImport	ms895893	match	
include/p2p.h	PeerIdentitySetFriendlyName	ms895898	match	
include/pm.h	DevicePowerNotify	ms898291	match	
include/pm.h	GetDevicePower	aa447831	match	
include/pm.h	GetSystemPowerState	ms899319	match	
include/pm.h	ReleasePowerRelationship	ms919802	match	
include/pm.h	ReleasePowerRequirement	ms919803	match	
include/pm.h	RequestPowerNotifications	ms919833	match	
include/pm.h	SetDevicePower	ms920584	match	
include/pm.h	SetPowerRequirement	ms920689	match	
include/pm.h	SetSystemPowerState	ms920754	match	
include/pm.h	StopPowerNotifications	aa448148	match	
include/pm.h	RegisterPowerRelationship	ms919797	match	
include/shellsdk.h	SHInitDialog	aa453713	match	
include/sideshow.h	SideShowMgr_FindFirstItem	cc664381	match	
include/sideshow.h	SideShowMgr_FindNextItem	cc700961	match	
include/sideshow.h	SideShowMgr_GetAvailableUserNames	cc664367	match	
include/sideshow.h	SideShowMgr_GetCurrentCacheSize	cc664369	match	
include/sideshow.h	SideShowMgr_GetGadgetCount	cc664397	match	
include/sideshow.h	SideShowMgr_GetGadgetInfo	cc664402	match	
include/sideshow.h	SideShowMgr_GetGadgetInfoSizes	cc664224	match	
include/sideshow.h	SideShowMgr_GetGadgetOrder	cc664399	match	
include/sideshow.h	SideShowMgr_GetGuidsFromGadgetId	cc664368	match	
include/sideshow.h	SideShowMgr_GetItemData	cc700960	match	
include/sideshow.h	SideShowMgr_GetItemDataSize	cc664231	match	
include/sideshow.h	SideShowMgr_GetItemDataSizeTimeout	cc664227	match	
include/sideshow.h	SideShowMgr_GetNotificationInfo	cc700970	match	
include/sideshow.h	SideShowMgr_GetNotificationInfoSizes	cc664400	match	
include/sideshow.h	SideShowMgr_GetSizeOfAvailableUserNames	cc664373	match	
include/sideshow.h	SideShowMgr_IsServiceRunning	cc700962	match	
include/sideshow.h	SideShowMgr_SendApplicationEvent	cc664228	match	
include/sideshow.h	SideShowMgr_SetMaximumCacheSize	cc664392	match	
include/sideshow.h	SideShowMgr_Start	cc664223	match	
include/sideshow.h	SideShowMgr_Stop	cc664220	match	
include/sideshow.h	SideShowMgr_UserChangeRequest	cc700964	match	
include/sideshow.h	SideShowMgr_UserChangeRequestCch	cc664225	match	
include/oak/Battery.h	BatteryDrvrGetLevels	ms896130	match	
include/oak/Battery.h	BatteryDrvrSupportsChangeNotification	ms896131	match	
include/oak/Dbgapi.h	WriteDebugLED	aa450990	match	
include/oak/Devload.h	EnumPnpIds	aa447792	match	
include/oak/Devload.h	OpenDeviceKey	ms919310	match	
include/oak/Devload.h	EnumDevices	aa447791	match	
include/oak/Fsdmgr.h	FSDMGR_ReadDiskEx		no-pageid	
include/oak/Fsdmgr.h	FSDMGR_WriteDiskEx		no-pageid	
include/oak/Fsdmgr.h	FSD_UnhookVolume		no-pageid	
include/oak/Fsdmgr.h	FSDMGR_EmptyLockContainer	aa517921	no-print-on-page	
include/oak/Hiddi.h	HIDDeviceNotifications	ms899395	match	
include/oak/Led_drvr.h	NLedDriverGetDeviceInfo	ms905300	match	
include/oak/Led_drvr.h	NLedDriverInitialize	ms905305	match	
include/oak/Led_drvr.h	NLedDriverPowerDown	ms905309	match	
include/oak/Led_drvr.h	NLedDriverSetDevice	ms905313	match	
include/oak/Lockmgrhelp.h	FSDMGR_OpenFileLockState		no-pageid	
include/oak/Lockmgrhelp.h	FSDMGR_CloseFileLockState		no-pageid	
include/oak/Ndis.h	NdisAcquireReadWriteLock	aa447900	match	
include/oak/Ndis.h	NdisAcquireSpinLock	aa447901	match	
include/oak/Ndis.h	NdisAdjustBufferLength	aa447902	match	
include/oak/Ndis.h	NdisAllocateBuffer	aa447903	match	
include/oak/Ndis.h	NdisAllocateBufferPool	aa447904	match	
include/oak/Ndis.h	NdisAllocateMemory	aa447905	match	
include/oak/Ndis.h	NdisAllocateMemoryWithTag	aa447906	match	
include/oak/Ndis.h	NdisAllocatePacket	aa447907	match	
include/oak/Ndis.h	NdisAllocatePacketPool	aa447908	match	
include/oak/Ndis.h	NdisAllocateSpinLock	aa447910	match	
include/oak/Ndis.h	NdisAnsiStringToUnicodeString	aa447911	match	
include/oak/Ndis.h	NdisBindProtocolsToAdapter	aa447912	match	
include/oak/Ndis.h	NdisBufferLength	aa447914	match	
include/oak/Ndis.h	NdisBufferVirtualAddress	aa447917	match	
include/oak/Ndis.h	NdisCancelSendPackets	aa447919	match	
include/oak/Ndis.h	NdisCancelTimer	aa447920	match	
include/oak/Ndis.h	NdisChainBufferAtBack	aa447921	match	
include/oak/Ndis.h	NdisChainBufferAtFront	aa447922	match	
include/oak/Ndis.h	NdisCloseAdapter	aa447923	match	
include/oak/Ndis.h	NdisCloseConfiguration	aa447924	match	
include/oak/Ndis.h	NdisCloseFile	aa447925	match	
include/oak/Ndis.h	NdisCompleteBindAdapter	aa447926	match	
include/oak/Ndis.h	NdisCompleteUnbindAdapter	aa447927	match	
include/oak/Ndis.h	NdisCopyBuffer	aa447929	match	
include/oak/Ndis.h	NdisCopyFromPacketToPacket	aa447930	match	
include/oak/Ndis.h	NdisCopyLookaheadData	aa447931	match	
include/oak/Ndis.h	NdisCreateLookaheadBufferFromSharedMemory	aa447932	no-print-on-page	
include/oak/Ndis.h	NdisDeregisterAdapter	aa447934	match	
include/oak/Ndis.h	NdisDeregisterProtocol	aa447935	match	
include/oak/Ndis.h	NdisDestroyLookaheadBufferFromSharedMemory	aa447936	match	
include/oak/Ndis.h	NdisDprAcquireSpinLock	aa447937	no-print-on-page	
include/oak/Ndis.h	NdisDprAllocatePacket	aa447938	match	
include/oak/Ndis.h	NdisDprAllocatePacketNonInterlocked	aa447939	match	
include/oak/Ndis.h	NdisDprFreePacket	aa447940	match	
include/oak/Ndis.h	NdisDprFreePacketNonInterlocked	aa447941	match	
include/oak/Ndis.h	NdisDprReleaseSpinLock	aa447942	no-print-on-page	
include/oak/Ndis.h	NdisEqualAnsiString	aa447944	match	
include/oak/Ndis.h	NdisEqualMemory	aa447945	match	
include/oak/Ndis.h	NdisEqualString	aa447946	no-print-on-page	
include/oak/Ndis.h	NdisEqualUnicodeString	aa447947	match	
include/oak/Ndis.h	NdisFillMemory	aa447949	match	
include/oak/Ndis.h	NdisFlushBuffer	aa447950	match	
include/oak/Ndis.h	NdisFreeBuffer	aa447951	match	
include/oak/Ndis.h	NdisFreeBufferPool	aa447952	match	
include/oak/Ndis.h	NdisFreeEvent	aa447953	match	
include/oak/Ndis.h	NdisFreeMemory	aa447954	no-print-on-page	
include/oak/Ndis.h	NdisFreePacket	aa447955	match	
include/oak/Ndis.h	NdisFreePacketPool	aa447956	match	
include/oak/Ndis.h	NdisFreeReadWriteLock	aa447957	match	
include/oak/Ndis.h	NdisFreeSpinLock	aa447958	no-print-on-page	
include/oak/Ndis.h	NdisFreeString	aa447959	match	
include/oak/Ndis.h	NdisGeneratePartialCancelId	aa447960	match	
include/oak/Ndis.h	NdisGetAdapterBindings	aa447961	match	
include/oak/Ndis.h	NdisGetAdapterNames	aa447962	match	
include/oak/Ndis.h	NdisGetCacheFillSize	aa447963	match	
include/oak/Ndis.h	NdisGetCurrentSystemTime	aa447964	match	
include/oak/Ndis.h	NdisGetDriverHandle	aa447965	match	
include/oak/Ndis.h	NdisGetFirstBufferFromPacket	aa447966	no-print-on-page	
include/oak/Ndis.h	NdisGetNextBuffer	aa447968	match	
include/oak/Ndis.h	NdisGetPacketCancelId	aa447970	match	
include/oak/Ndis.h	NdisGetPacketFlags	aa447972	match	
include/oak/Ndis.h	NdisGetPhysicalAddressHigh	aa447980	match	
include/oak/Ndis.h	NdisGetPhysicalAddressLow	aa447981	match	
include/oak/Ndis.h	NdisGetPoolFromPacket	aa447982	match	
include/oak/Ndis.h	NdisGetProtocolNames	aa447983	match	
include/oak/Ndis.h	NdisGetReceivedPacket	aa447984	match	
include/oak/Ndis.h	NdisGetSystemUpTime	aa447985	match	
include/oak/Ndis.h	NdisIMAssociateMiniport	aa447987	match	
include/oak/Ndis.h	NdisIMCancelInitializeDeviceInstance	aa447988	match	
include/oak/Ndis.h	NdisIMCopySendCompletePerPacketInfo	aa447989	match	
include/oak/Ndis.h	NdisIMCopySendPerPacketInfo	aa447990	match	
include/oak/Ndis.h	NdisIMDeInitializeDeviceInstance	aa447991	match	
include/oak/Ndis.h	NdisIMDeregisterLayeredMiniport	aa447992	match	
include/oak/Ndis.h	NdisIMGetBindingContext	aa447993	match	
include/oak/Ndis.h	NdisIMGetCurrentPacketStack	aa447994	match	
include/oak/Ndis.h	NdisIMGetDeviceContext	aa447995	match	
include/oak/Ndis.h	NdisIMInitializeDeviceInstance	aa447996	match	
include/oak/Ndis.h	NdisIMInitializeDeviceInstanceEx	aa447997	match	
include/oak/Ndis.h	NdisIMNotifyPnPEvent	aa447998	match	
include/oak/Ndis.h	NdisIMRegisterLayeredMiniport	aa448001	match	
include/oak/Ndis.h	NdisInitAnsiString	aa448002	no-print-on-page	
include/oak/Ndis.h	NdisInitializeEvent	aa448004	match	
include/oak/Ndis.h	NdisInitializeReadWriteLock	aa448006	match	
include/oak/Ndis.h	NdisInitializeString	aa448007	no-print-on-page	
include/oak/Ndis.h	NdisInitializeTimer	aa448008	match	
include/oak/Ndis.h	NdisInitializeWorkItem	aa448009	match	
include/oak/Ndis.h	NdisInitUnicodeString	aa448010	no-print-on-page	
include/oak/Ndis.h	NdisInterlockedAddUlong	aa448012	match	
include/oak/Ndis.h	NdisInterlockedDecrement	aa448013	match	
include/oak/Ndis.h	NdisInterlockedIncrement	aa448014	match	
include/oak/Ndis.h	NdisMAllocateSharedMemory	aa448023	match	
include/oak/Ndis.h	NdisMapFile	aa448024	match	
include/oak/Ndis.h	NdisMCancelTimer	aa448025	match	
include/oak/Ndis.h	NdisMCloseLog	aa448026	match	
include/oak/Ndis.h	NdisMCompleteBufferPhysicalMapping	aa448027	match	
include/oak/Ndis.h	NdisMCreateLog	aa448028	match	
include/oak/Ndis.h	NdisMDeregisterAdapterShutdownHandler	aa448029	match	
include/oak/Ndis.h	NdisMDeregisterInterrupt	aa448030	match	
include/oak/Ndis.h	NdisMDeregisterIoPortRange	aa448031	match	
include/oak/Ndis.h	NdisMEthIndicateReceive	aa448033	match	
include/oak/Ndis.h	NdisMEthIndicateReceiveComplete	aa448034	match	
include/oak/Ndis.h	NdisMFlushLog	aa448035	match	
include/oak/Ndis.h	NdisMFreeMapRegisters	aa448036	match	
include/oak/Ndis.h	NdisMFreeSharedMemory	aa448037	match	
include/oak/Ndis.h	NdisMIndicateReceivePacket	aa448038	no-print-on-page	
include/oak/Ndis.h	NdisMIndicateStatus	aa448039	match	
include/oak/Ndis.h	NdisMIndicateStatusComplete	aa448040	match	
include/oak/Ndis.h	NdisMInitializeTimer	aa448042	match	
include/oak/Ndis.h	NdisCompletePnPEvent	aa448313	match	
include/oak/Ndis.h	NdisGetVersion	aa448316	match	
include/oak/Ndis.h	NdisIMRevertBack	aa448318	no-print-on-page	
include/oak/Ndis.h	NdisIMSwitchToMiniport	aa448319	match	
include/oak/Ndis.h	NdisPacketSize	aa448321	match	
include/oak/Ndis.h	NdisSetPacketPoolProtocolId	aa448322	match	
include/oak/Ndis.h	NdisMInitializeWrapper	ms904029	match	
include/oak/Ndis.h	NdisMMapIoSpace	ms904037	match	
include/oak/Ndis.h	NdisMoveFromMappedMemory	ms904038	match	
include/oak/Ndis.h	NdisMoveMappedMemory	ms904039	match	
include/oak/Ndis.h	NdisMoveMemory	ms904040	no-print-on-page	
include/oak/Ndis.h	NdisMoveToMappedMemory	ms904041	no-print-on-page	
include/oak/Ndis.h	NdisMPciAssignResources	ms904042	match	
include/oak/Ndis.h	NdisMPromoteMiniport	ms904043	match	
include/oak/Ndis.h	NdisMQueryAdapterInstanceName	ms904044	match	
include/oak/Ndis.h	NdisMQueryAdapterResources	ms904045	match	
include/oak/Ndis.h	NdisMQueryInformationComplete	ms904046	match	
include/oak/Ndis.h	NdisMRebindProtocolsToAdapter	ms904047	match	
include/oak/Ndis.h	NdisMRegisterInterrupt	ms904049	match	
include/oak/Ndis.h	NdisMRegisterIoPortRange	ms904051	match	
include/oak/Ndis.h	NdisMRegisterMiniport	ms904052	match	
include/oak/Ndis.h	NdisMRemoveMiniport	ms904054	match	
include/oak/Ndis.h	NdisMResetComplete	ms904055	match	
include/oak/Ndis.h	NdisMSendComplete	ms904056	match	
include/oak/Ndis.h	NdisMSendResourcesAvailable	ms904057	match	
include/oak/Ndis.h	NdisMSetAttributes	ms904058	match	
include/oak/Ndis.h	NdisMSetAttributesEx	ms904059	match	
include/oak/Ndis.h	NdisMSetInformationComplete	ms904060	match	
include/oak/Ndis.h	NdisMSetMiniportSecondary	ms904061	match	
include/oak/Ndis.h	NdisMSetPeriodicTimer	ms904062	match	
include/oak/Ndis.h	NdisMSetTimer	ms904063	match	
include/oak/Ndis.h	NdisMSleep	ms904064	no-print-on-page	
include/oak/Ndis.h	NdisMSynchronizeWithInterrupt	ms904066	match	
include/oak/Ndis.h	NdisMTransferDataComplete	ms904067	match	
include/oak/Ndis.h	NdisMTrIndicateReceive	ms904068	match	
include/oak/Ndis.h	NdisMTrIndicateReceiveComplete	ms904069	match	
include/oak/Ndis.h	NdisMUnmapIoSpace	ms904070	match	
include/oak/Ndis.h	NdisMUpdateSharedMemory	ms904071	match	
include/oak/Ndis.h	NdisMWanIndicateReceive	ms904072	match	
include/oak/Ndis.h	NdisMWanIndicateReceiveComplete	ms904073	match	
include/oak/Ndis.h	NdisMWanSendComplete	ms904074	match	
include/oak/Ndis.h	NdisMWriteLogData	ms904075	match	
include/oak/Ndis.h	NdisOpenConfiguration	ms904079	no-print-on-page	
include/oak/Ndis.h	NdisOpenConfigurationKeyByIndex	ms904080	match	
include/oak/Ndis.h	NdisOpenConfigurationKeyByName	ms904081	match	
include/oak/Ndis.h	NdisOpenFile	ms904082	match	
include/oak/Ndis.h	NdisOpenProtocolConfiguration	ms904083	no-print-on-page	
include/oak/Ndis.h	NdisPrintString	ms904097	match	
include/oak/Ndis.h	NdisQueryAdapterInstanceName	ms904100	match	
include/oak/Ndis.h	NdisQueryBuffer	ms904101	no-print-on-page	
include/oak/Ndis.h	NdisQueryBufferOffset	ms904102	match	
include/oak/Ndis.h	NdisQueryPacket	ms904104	match	
include/oak/Ndis.h	NdisQueryPendingIoCount	ms904105	match	
include/oak/Ndis.h	NdisRawReadPortBufferUchar	ms904107	match	
include/oak/Ndis.h	NdisRawReadPortBufferUlong	ms904108	match	
include/oak/Ndis.h	NdisRawReadPortBufferUshort	ms904109	match	
include/oak/Ndis.h	NdisRawReadPortUchar	ms904110	match	
include/oak/Ndis.h	NdisRawReadPortUlong	ms904112	match	
include/oak/Ndis.h	NdisRawReadPortUshort	ms904113	match	
include/oak/Ndis.h	NdisRawWritePortBufferUchar	ms904114	match	
include/oak/Ndis.h	NdisRawWritePortBufferUlong	ms904115	match	
include/oak/Ndis.h	NdisRawWritePortBufferUshort	ms904116	match	
include/oak/Ndis.h	NdisRawWritePortUchar	ms904117	match	
include/oak/Ndis.h	NdisRawWritePortUlong	ms904118	match	
include/oak/Ndis.h	NdisRawWritePortUshort	ms904119	match	
include/oak/Ndis.h	NdisReadConfiguration	ms904120	match	
include/oak/Ndis.h	NdisReadNetworkAddress	ms904121	no-print-on-page	
include/oak/Ndis.h	NdisReadPciSlotInformation	ms904122	match	
include/oak/Ndis.h	NdisReadPcmciaAttributeMemory	ms904123	match	
include/oak/Ndis.h	NdisReadPortUchar	ms904124	match	
include/oak/Ndis.h	NdisReadPortUlong	ms904125	match	
include/oak/Ndis.h	NdisReadPortUshort	ms904126	no-print-on-page	
include/oak/Ndis.h	NdisReadRegisterUchar	ms904127	match	
include/oak/Ndis.h	NdisReadRegisterUlong	ms904128	match	
include/oak/Ndis.h	NdisReadRegisterUshort	ms904129	match	
include/oak/Ndis.h	NdisRebindProtocolsToAdapter	ms904130	match	
include/oak/Ndis.h	NdisRecalculatePacketCounts	ms904131	match	
include/oak/Ndis.h	NdisReEnumerateProtocolBindings	ms904132	match	
include/oak/Ndis.h	NdisRegisterAdapter	ms904133	match	
include/oak/Ndis.h	NdisRegisterProtocol	ms904134	no-print-on-page	
include/oak/Ndis.h	NdisReinitializePacket	ms904135	match	
include/oak/Ndis.h	NdisReleaseReadWriteLock	ms904136	match	
include/oak/Ndis.h	NdisReleaseSpinLock	ms904137	match	
include/oak/Ndis.h	NdisRequest	ms904323	match	
include/oak/Ndis.h	NdisReset	ms904619	match	
include/oak/Ndis.h	NdisResetEvent	ms904728	match	
include/oak/Ndis.h	NdisRetrieveUlong	ms904737	match	
include/oak/Ndis.h	NdisReturnPackets	ms904846	match	
include/oak/Ndis.h	NdisScheduleWorkItem	ms904952	match	
include/oak/Ndis.h	NdisSend	ms904960	match	
include/oak/Ndis.h	NdisSendPackets	ms904962	match	
include/oak/Ndis.h	NdisSetEvent	ms904963	match	
include/oak/Ndis.h	NdisSetPacketCancelId	ms904966	match	
include/oak/Ndis.h	NdisSetPacketFlags	ms904968	match	
include/oak/Ndis.h	NdisSetPhysicalAddressHigh	ms904976	match	
include/oak/Ndis.h	NdisSetPhysicalAddressLow	ms904977	match	
include/oak/Ndis.h	NdisSetTimer	ms904979	match	
include/oak/Ndis.h	NdisStallExecution	ms904980	match	
include/oak/Ndis.h	NdisStoreUlong	ms904982	match	
include/oak/Ndis.h	NdisSystemProcessorCount	ms904984	match	
include/oak/Ndis.h	NdisTerminateWrapper	ms905028	no-print-on-page	
include/oak/Ndis.h	NdisTransferData	ms905029	match	
include/oak/Ndis.h	NdisUnbindProtocolsFromAdapter	ms905035	match	
include/oak/Ndis.h	NdisUnchainBufferAtBack	ms905036	match	
include/oak/Ndis.h	NdisUnchainBufferAtFront	ms905037	match	
include/oak/Ndis.h	NdisUnicodeStringToAnsiString	ms905038	match	
include/oak/Ndis.h	NdisUnmapFile	ms905039	match	
include/oak/Ndis.h	NdisUpcaseUnicodeString	ms905040	match	
include/oak/Ndis.h	NdisWaitEvent	ms905041	match	
include/oak/Ndis.h	NdisWriteConfiguration	ms905055	match	
include/oak/Ndis.h	NdisWriteErrorLogEntry	ms905056	no-print-on-page	
include/oak/Ndis.h	NdisWritePciSlotInformation	ms905057	match	
include/oak/Ndis.h	NdisWritePcmciaAttributeMemory	ms905058	match	
include/oak/Ndis.h	NdisWritePortUchar	ms905254	match	
include/oak/Ndis.h	NdisWritePortUlong	ms905257	match	
include/oak/Ndis.h	NdisWritePortUshort	ms905261	match	
include/oak/Ndis.h	NdisWriteRegisterUchar	ms905264	match	
include/oak/Ndis.h	NdisWriteRegisterUlong	ms905268	match	
include/oak/Ndis.h	NdisWriteRegisterUshort	ms905271	match	
include/oak/Ndis.h	NdisZeroMappedMemory	ms905277	match	
include/oak/Ndis.h	NdisZeroMemory	ms905279	no-print-on-page	
include/oak/Nkintr.h	SetInterruptEvent		no-pageid	
include/oak/Nled.h	NLedGetDeviceInfo	ms905318	match	
include/oak/Nled.h	NLedSetDevice	ms905321	match	
include/oak/Pkfuncs.h	CaptureDumpFileOnDevice	ms939622	match	
include/oak/Pkfuncs.h	CacheSync		no-pageid	
