id	title	kind	namespace	assembly	cf_supported	ce_generations	path
ms129794(v=vs.90)	OnLostDevice Method	Method	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/Font Class/Font Methods /OnLostDevice Method 
ms130310(v=vs.90)	OnLostDevice Method	Method	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/Sprite Class/Sprite Methods /OnLostDevice Method 
ms129795(v=vs.90)	OnResetDevice Method	Method	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/Font Class/Font Methods /OnResetDevice Method 
ms130311(v=vs.90)	OnResetDevice Method	Method	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/Sprite Class/Sprite Methods /OnResetDevice Method 
ms130076(v=vs.90)	Optimize Method (MeshFlags, GraphicsStream)		Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/Mesh Class/Mesh Methods /Optimize Method /Optimize Method (MeshFlags, GraphicsStream)
ms130078(v=vs.90)	Optimize Method (MeshFlags, GraphicsStream, Int32[], Int32[], GraphicsStream)		Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/Mesh Class/Mesh Methods /Optimize Method /Optimize Method (MeshFlags, GraphicsStream, Int32[], Int32[], GraphicsStream)
ms130077(v=vs.90)	Optimize Method (MeshFlags, Int32[])		Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/Mesh Class/Mesh Methods /Optimize Method /Optimize Method (MeshFlags, Int32[])
ms130079(v=vs.90)	Optimize Method (MeshFlags, Int32[], Int32[], Int32[], GraphicsStream)		Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/Mesh Class/Mesh Methods /Optimize Method /Optimize Method (MeshFlags, Int32[], Int32[], Int32[], GraphicsStream)
ms130082(v=vs.90)	OptimizeInPlace Method (MeshFlags, GraphicsStream)		Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/Mesh Class/Mesh Methods /OptimizeInPlace Method /OptimizeInPlace Method (MeshFlags, GraphicsStream)
ms130084(v=vs.90)	OptimizeInPlace Method (MeshFlags, GraphicsStream, Int32[], Int32[], GraphicsStream)		Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/Mesh Class/Mesh Methods /OptimizeInPlace Method /OptimizeInPlace Method (MeshFlags, GraphicsStream, Int32[], Int32[], GraphicsStream)
ms130083(v=vs.90)	OptimizeInPlace Method (MeshFlags, Int32[])		Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/Mesh Class/Mesh Methods /OptimizeInPlace Method /OptimizeInPlace Method (MeshFlags, Int32[])
ms130085(v=vs.90)	OptimizeInPlace Method (MeshFlags, Int32[], Int32[], Int32[], GraphicsStream)		Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/Mesh Class/Mesh Methods /OptimizeInPlace Method /OptimizeInPlace Method (MeshFlags, Int32[], Int32[], Int32[], GraphicsStream)
ms129098(v=vs.90)	Options Property	Property	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/BaseMesh Class/BaseMesh Properties /Options Property 
ms129814(v=vs.90)	OutputPrecision Property	Property	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/FontDescription Structure/FontDescription Properties /OutputPrecision Property 
ms130157(v=vs.90)	PaletteEntry Constructor	Constructor	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/PaletteEntry Structure/PaletteEntry Constructor 
ms130155(v=vs.90)	PaletteEntry Structure	Structure	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/PaletteEntry Structure
ms129764(v=vs.90)	Parse Method (String)		Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/FixedPoint Structure/FixedPoint Methods /Parse Method /Parse Method (String)
ms129765(v=vs.90)	Parse Method (String, NumberStyles, IFormatProvider)		Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/FixedPoint Structure/FixedPoint Methods /Parse Method /Parse Method (String, NumberStyles, IFormatProvider)
ms130589(v=vs.90)	Passes Property	Property	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/ValidateDeviceParams Structure/ValidateDeviceParams Properties /Passes Property 
ms130166(v=vs.90)	PitchAndFamily Enumeration	Enumeration	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/PitchAndFamily Enumeration
ms129815(v=vs.90)	PitchAndFamily Property	Property	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/FontDescription Structure/FontDescription Properties /PitchAndFamily Property 
ms130087(v=vs.90)	Polygon Method	Method	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/Mesh Class/Mesh Methods /Polygon Method 
ms130167(v=vs.90)	Pool Enumeration	Enumeration	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/Pool Enumeration
ms129871(v=vs.90)	Pool Property	Property	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/IndexBufferDescription Structure/IndexBufferDescription Properties /Pool Property 
ms130394(v=vs.90)	Pool Property	Property	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/SurfaceDescription Structure/SurfaceDescription Properties /Pool Property 
ms130522(v=vs.90)	Pool Property	Property	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/TextureRequirements Structure/TextureRequirements Properties /Pool Property 
ms129907(v=vs.90)	Position Property	Property	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/Light Class/Light Properties /Position Property 
ms129931(v=vs.90)	Position Property	Property	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/LightFixed Class/LightFixed Properties /Position Property 
ms130276(v=vs.90)	PreLoad Method	Method	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/Resource Class/Resource Methods /PreLoad Method 
ms130168(v=vs.90)	Precision Enumeration	Enumeration	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/Precision Enumeration
ms129796(v=vs.90)	PreloadText Method	Method	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/Font Class/Font Methods /PreloadText Method 
ms129592(v=vs.90)	Present Method	Method	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/Device Class/Device Methods /Present Method /Present Method 
ms130409(v=vs.90)	Present Method	Method	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/SwapChain Class/SwapChain Methods /Present Method /Present Method 
ms129593(v=vs.90)	Present Method (Control)		Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/Device Class/Device Methods /Present Method /Present Method (Control)
ms130410(v=vs.90)	Present Method (Control)		Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/SwapChain Class/SwapChain Methods /Present Method /Present Method (Control)
ms129594(v=vs.90)	Present Method (Rectangle, Boolean)		Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/Device Class/Device Methods /Present Method /Present Method (Rectangle, Boolean)
ms130411(v=vs.90)	Present Method (Rectangle, Boolean)		Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/SwapChain Class/SwapChain Methods /Present Method /Present Method (Rectangle, Boolean)
ms129595(v=vs.90)	Present Method (Rectangle, Rectangle, Control)		Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/Device Class/Device Methods /Present Method /Present Method (Rectangle, Rectangle, Control)
ms130412(v=vs.90)	Present Method (Rectangle, Rectangle, Control)		Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/SwapChain Class/SwapChain Methods /Present Method /Present Method (Rectangle, Rectangle, Control)
ms130169(v=vs.90)	PresentFlag Enumeration	Enumeration	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/PresentFlag Enumeration
ms130186(v=vs.90)	PresentFlag Property	Property	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/PresentParameters Class/PresentParameters Properties /PresentFlag Property 
ms130170(v=vs.90)	PresentInterval Enumeration	Enumeration	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/PresentInterval Enumeration
ms130171(v=vs.90)	PresentParameters Class	Class	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/PresentParameters Class
ms130173(v=vs.90)	PresentParameters Constructor	Constructor	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/PresentParameters Class/PresentParameters Constructor 
ms129182(v=vs.90)	PresentationIntervals Property	Property	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/Caps Structure/Caps Properties /PresentationIntervals Property 
ms129624(v=vs.90)	PresentationParameters Property	Property	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/Device Class/Device Properties /PresentationParameters Property 
ms129183(v=vs.90)	PrimitiveMiscCaps Property	Property	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/Caps Structure/Caps Properties /PrimitiveMiscCaps Property 
ms130191(v=vs.90)	PrimitiveType Enumeration	Enumeration	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/PrimitiveType Enumeration
