id	title	min_ce	versions	header	lib	os
_wcesdk_PropSheet_UnChanged	PropSheet_UnChanged	1.0	1.0 and later	Prsht.h		Windows CE OS
_wcesdk_ProtocolBindAdapter	ProtocolBindAdapter	2.0	2.0 and later	Ndis.h	Ndislib.lib	Windows CE OS
_wcesdk_ProtocolCloseAdapterComplete	ProtocolCloseAdapterComplete	2.0	2.0 and later	Ndis.h	Ndislib.lib	Windows CE OS
_wcesdk_ProtocolOpenAdapterComplete	ProtocolOpenAdapterComplete	2.0	2.0 and later	Ndis.h	Ndislib.lib	Windows CE OS
_wcesdk_ProtocolReceive	ProtocolReceive	2.0	2.0 and later	Ndis.h	Ndislib.lib	Windows CE OS
_wcesdk_ProtocolReceiveComplete	ProtocolReceiveComplete	2.0	2.0 and later	Ndis.h	Ndislib.lib	Windows CE OS
_wcesdk_ProtocolRequestComplete	ProtocolRequestComplete	2.0	2.0 and later	Ndis.h	Ndislib.lib	Windows CE OS
_wcesdk_ProtocolResetComplete	ProtocolResetComplete	2.0	2.0 and later	Ndis.h	Ndislib.lib	Windows CE OS
_wcesdk_ProtocolSendComplete	ProtocolSendComplete	2.0	2.0 and later	Ndis.h	Ndislib.lib	Windows CE OS
_wcesdk_ProtocolStatus	ProtocolStatus	2.0	2.0 and later	Ndis.h	Ndislib.lib	Windows CE OS
_wcesdk_ProtocolStatusComplete	ProtocolStatusComplete	2.0	2.0 and later	Ndis.h	Ndislib.lib	Windows CE OS
_wcesdk_ProtocolTransferDataComplete	ProtocolTransferDataComplete	2.0	2.0 and later	Ndis.h	Ndislib.lib	Windows CE OS
_wcesdk_ProtocolUnbindAdapter	ProtocolUnbindAdapter	2.0	2.0 and later	Ndis.h	Ndislib.lib	Windows CE OS
_wcesdk_RAPIINIT	RAPIINIT	1.0	1.0 and later	Rapi.h		Windows CE OS
_wcesdk_RBHITTESTINFO	RBHITTESTINFO	2.0	2.0 and later	Commctrl.h		Windows CE OS
_wcesdk_RBN_AUTOSIZE	RBN_AUTOSIZE	2.0	2.0 and later	Commctrl.h		Windows CE OS
_wcesdk_RBN_BEGINDRAG	RBN_BEGINDRAG	2.0	2.0 and later	Commctrl.h		Windows CE OS
_wcesdk_RBN_ENDDRAG	RBN_ENDDRAG	2.0	2.0 and later	Commctrl.h		Windows CE OS
_wcesdk_RBN_HEIGHTCHANGE	RBN_HEIGHTCHANGE	2.0	2.0 and later	Commctrl.h		Windows CE OS
_wcesdk_RBN_LAYOUTCHANGED	RBN_LAYOUTCHANGED	2.0	2.0 and later	Commctrl.h		Windows CE OS
_wcesdk_RB_DELETEBAND	RB_DELETEBAND	2.0	2.0 and later	Commctrl.h		Windows CE OS
_wcesdk_RB_GETBANDBORDERS	RB_GETBANDBORDERS	2.0	2.0 and later	Commctrl.h		Windows CE OS
_wcesdk_RB_GETBANDCOUNT	RB_GETBANDCOUNT	2.0	2.0 and later	Commctrl.h		Windows CE OS
_wcesdk_RB_GETBANDINFO	RB_GETBANDINFO	2.0	2.0 and later	Commctrl.h		Windows CE OS
_wcesdk_RB_GETBARHEIGHT	RB_GETBARHEIGHT	2.0	2.0 and later	Commctrl.h		Windows CE OS
_wcesdk_RB_GETBARINFO	RB_GETBARINFO	2.0	2.0 and later	Commctrl.h		Windows CE OS
_wcesdk_RB_GETBKCOLOR	RB_GETBKCOLOR	2.0	2.0 and later	Commctrl.h		Windows CE OS
_wcesdk_RB_GETRECT	RB_GETRECT	2.0	2.0 and later	Commctrl.h		Windows CE OS
_wcesdk_RB_GETROWCOUNT	RB_GETROWCOUNT	2.0	2.0 and later	Commctrl.h		Windows CE OS
_wcesdk_RB_GETROWHEIGHT	RB_GETROWHEIGHT	2.0	2.0 and later	Commctrl.h		Windows CE OS
_wcesdk_RB_GETTEXTCOLOR	RB_GETTEXTCOLOR	2.0	2.0 and later	Commctrl.h		Windows CE OS
_wcesdk_RB_HITTEST	RB_HITTEST	2.0	2.0 and later	Commctrl.h		Windows CE OS
_wcesdk_RB_IDTOINDEX	RB_IDTOINDEX	2.0	2.0 and later	Commctrl.h		Windows CE OS
_wcesdk_RB_INSERTBAND	RB_INSERTBAND	2.0	2.0 and later	Commctrl.h		Windows CE OS
_wcesdk_RB_MAXIMIZEBAND	RB_MAXIMIZEBAND	2.0	2.0 and later	Commctrl.h		Windows CE OS
_wcesdk_RB_MINIMIZEBAND	RB_MINIMIZEBAND	2.0	2.0 and later	Commctrl.h		Windows CE OS
_wcesdk_RB_SETBANDINFO	RB_SETBANDINFO	2.0	2.0 and later	Commctrl.h		Windows CE OS
_wcesdk_RB_SETBARINFO	RB_SETBARINFO	2.0	2.0 and later	Commctrl.h		Windows CE OS
_wcesdk_RB_SETBKCOLOR	RB_SETBKCOLOR	2.0	2.0 and later	Commctrl.h		Windows CE OS
_wcesdk_RB_SETPARENT	RB_SETPARENT	2.0	2.0 and later	Commctrl.h		Windows CE OS
_wcesdk_RB_SETTEXTCOLOR	RB_SETTEXTCOLOR	2.0	2.0 and later	Commctrl.h		Windows CE OS
_wcesdk_RB_SHOWBAND	RB_SHOWBAND	2.0	2.0 and later	Commctrl.h		Windows CE OS
_wcesdk_RB_SIZETORECT	RB_SIZETORECT	2.0	2.0 and later	Commctrl.h		Windows CE OS
_wcesdk_REBARBANDINFO	REBARBANDINFO	2.0	2.0 and later	Commctrl.h		Windows CE OS
_wcesdk_REBARINFO	REBARINFO	2.0	2.0 and later	Commctrl.h		Windows CE OS
_wcesdk_RECTL	RECTL	1.0	1.0 and later	Windef.h		Windows CE OS
_wcesdk_REPLSETUP	REPLSETUP	2.0	2.0 and later	Cesync.h		Windows CE OS
_wcesdk_RegisterDevice	RegisterDevice	1.0	1.0 and later	Winbase.h	Coredll.lib	Windows CE OS
_wcesdk_ReportStatus	ReportStatus	2.0	2.0 and later	Cesync.h		Windows CE OS
_wcesdk_RetrieveUrlCacheEntryFile	RetrieveUrlCacheEntryFile	2.12	2.12 and later	Wininet.h	Wininet.lib	Windows CE OS
_wcesdk_SBN_SIMPLEMODECHANGE	SBN_SIMPLEMODECHANGE	2.0	2.0 and later	Commctrl.h		Windows CE OS
_wcesdk_SB_ISSIMPLE	SB_ISSIMPLE	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_SHCreateShortcut	SHCreateShortcut	1.0	1.0 and later	Shellapi.h	Shortcut.lib	Windows CE OS
_wcesdk_SHGetShortcutTarget	SHGetShortcutTarget	1.0	1.0 and later	Shellapi.h	Shortcut.lib	Windows CE OS
_wcesdk_SHGetSpecialFolderPath	SHGetSpecialFolderPath	2.12	2.12 and later	Shellapi.h		Windows CE OS
_wcesdk_SHLoadDIBitmap	SHLoadDIBitmap	1.0	1.0 and later	Shellapi.h	Shmisc.lib	Windows CE OS
_wcesdk_SHShowOutOfMemory	SHShowOutOfMemory	1.0	1.0 and later	Shellapi.h	Shmisc.lib	Windows CE OS
_wcesdk_SIPINFO_str	SIPINFO	2.01	2.01 and later	Sipapi.h		Windows CE OS
_wcesdk_SORTORDERSPEC	SORTORDERSPEC	1.0	1.0 and later	Windbase.h		Windows CE OS
_wcesdk_SPLBUFFER_str	SPLBUFFER	2.10	2.10 and later	Splapi.h		Windows CE OS
_wcesdk_SPLSUGGEST_str	SPLSUGGEST	2.10	2.10 and later	Splapi.h		Windows CE OS
_wcesdk_STOREINFO	STOREINFO	2.0	2.0 and later	Cesync.h		Windows CE OS
_wcesdk_STORE_INFORMATION	STORE_INFORMATION	1.0	1.0 and later	Winbase.h		Windows CE OS
_wcesdk_SYSTEM_POWER_STATUS_EX	SYSTEM_POWER_STATUS_EX	1.0	1.0 and later	Winbase.h		Windows CE OS
_wcesdk_SYSTEM_POWER_STATUS_EX2	SYSTEM_POWER_STATUS_EX2	2.12	2.12 and later	Winbase.h		Windows CE OS
_wcesdk_SetDaylightTime	SetDaylightTime	2.0	2.0 and later	Winbase.h	Coredll.lib	Windows CE OS
_wcesdk_SetUrlCacheEntryGroup	SetUrlCacheEntryGroup	2.12	2.12 and later	Wininet.h	Wininet.lib	Windows CE OS
_wcesdk_SetUrlCacheEntryInfo	SetUrlCacheEntryInfo	2.12	2.12 and later	Wininet.h	Wininet.lib	Windows CE OS
_wcesdk_SipEnumIM	SipEnumIM	2.10	2.10 and later	Sipapi.h	Coresip.lib	Windows CE OS
_wcesdk_SipEnumIMProc	SipEnumIMProc	2.10	2.10 and later		Coresip.lib	Windows CE OS
_wcesdk_SipGetCurrentIM	SipGetCurrentIM	2.10	2.10 and later	Sipapi.h	Coresip.lib	Windows CE OS
_wcesdk_SipGetInfo	SipGetInfo	2.10	2.10 and later	Sipapi.h	Coresip.lib	Windows CE OS
_wcesdk_SipRegisterNotification	SipRegisterNotification	2.10	2.10 and later	Sipapi.h	Coresip.lib	Windows CE OS
_wcesdk_SipSetCurrentIM	SipSetCurrentIM	2.10	2.10 and later	Sipapi.h	Coresip.lib	Windows CE OS
_wcesdk_SipSetDefaultRect	SipSetDefaultRect	2.10	2.10 and later	Sipapi.h	Coresip.lib	Windows CE OS
_wcesdk_SipSetInfo	SipSetInfo	2.10	2.10 and later	Sipapi.h	Coresip.lib	Windows CE OS
_wcesdk_SipShowIM	SipShowIM	2.10	2.10 and later	Sipapi.h	Coresip.lib	Windows CE OS
_wcesdk_SipStatus	SipStatus	2.10	2.10 and later	Sipapi.h	Coresip.lib	Windows CE OS
_wcesdk_SplAddUserDict	SplAddUserDict	2.10	2.10 and later	Splapi.h	Splusa.lib	Windows CE OS
_wcesdk_SplCheck	SplCheck	2.10	2.10 and later	Splapi.h	Splusa.lib	Windows CE OS
_wcesdk_SplClrUserDict	SplClrUserDict	2.10	2.10 and later	Splapi.h	Splusa.lib	Windows CE OS
_wcesdk_SplEnumUserDict	SplEnumUserDict	2.10	2.10 and later	Splapi.h	Splusa.lib	Windows CE OS
_wcesdk_SplInit	SplInit	2.10	2.10 and later	Splapi.h	Splusa.lib	Windows CE OS
_wcesdk_SplLimitGet	SplLimitGet	2.10	2.10 and later	Splapi.h	Splusa.lib	Windows CE OS
_wcesdk_SplLimitSet	SplLimitSet	2.10	2.10 and later	Splapi.h	Splusa.lib	Windows CE OS
_wcesdk_SplOptionGet	SplOptionGet	2.10	2.10 and later	Splapi.h	Splusa.lib	Windows CE OS
_wcesdk_SplOptionSet	SplOptionSet	2.10	2.10 and later	Splapi.h	Splusa.lib	Windows CE OS
_wcesdk_SplQuit	SplQuit	2.10	2.10 and later	Splapi.h	Splusa.lib	Windows CE OS
_wcesdk_SplRemUserDict	SplRemUserDict	2.10	2.10 and later	Splapi.h	Splusa.lib	Windows CE OS
_wcesdk_SplReplace	SplReplace	2.10	2.10 and later	Splapi.h	Splusa.lib	Windows CE OS
_wcesdk_SplSizeUserDict	SplSizeUserDict	2.10	2.10 and later	Splapi.h	Splusa.lib	Windows CE OS
_wcesdk_SplSuggest	SplSuggest	2.10	2.10 and later	Splapi.h	Splusa.lib	Windows CE OS
_wcesdk_SystemIdleTimerReset	SystemIdleTimerReset	2.0	2.0 and later	Winuser.h		Windows CE OS
_wcesdk_TBBUTTONINFO	TBBUTTONINFO	2.0	2.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TBM_GETBUDDY	TBM_GETBUDDY	2.0	2.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TBM_SETBUDDY	TBM_SETBUDDY	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TBN_DROPDOWN	TBN_DROPDOWN	2.0	2.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TBREPLACEBITMAP	TBREPLACEBITMAP	2.0	2.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TB_GETBUTTONINFO	TB_GETBUTTONINFO	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TB_GETBUTTONSIZE	TB_GETBUTTONSIZE	2.0	2.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TB_GETDISABLEDIMAGELIST	TB_GETDISABLEDIMAGELIST	2.0	2.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TB_GETIMAGELIST	TB_GETIMAGELIST	2.0	2.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TB_GETRECT	TB_GETRECT	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TB_GETSTYLE	TB_GETSTYLE	2.0	2.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TB_GETTEXTROWS	TB_GETTEXTROWS	2.0	2.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TB_HIGHLIGHTBUTTON	TB_HIGHLIGHTBUTTON	2.0	2.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TB_ISBUTTONHIGHLIGHTED	TB_ISBUTTONHIGHLIGHTED	2.0	2.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TB_LOADIMAGES	TB_LOADIMAGES	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TB_REPLACEBITMAP	TB_REPLACEBITMAP	2.0	2.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TB_SETBUTTONINFO	TB_SETBUTTONINFO	2.0	2.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TB_SETBUTTONWIDTH	TB_SETBUTTONWIDTH	2.0	2.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TB_SETDISABLEDIMAGELIST	TB_SETDISABLEDIMAGELIST	2.0	2.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TB_SETDRAWTEXTFLAGS	TB_SETDRAWTEXTFLAGS	2.0	2.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TB_SETIMAGELIST	TB_SETIMAGELIST	2.0	2.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TB_SETINDENT	TB_SETINDENT	2.0	2.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TB_SETMAXTEXTROWS	TB_SETMAXTEXTROWS	2.0	2.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TB_SETSTYLE	TB_SETSTYLE	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TCM_ADJUSTRECT	TCM_ADJUSTRECT	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TCM_DELETEALLITEMS	TCM_DELETEALLITEMS	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TCM_DELETEITEM	TCM_DELETEITEM	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TCM_DESELECTALL	TCM_DESELECTALL	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TCM_GETCURFOCUS	TCM_GETCURFOCUS	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TCM_GETCURSEL	TCM_GETCURSEL	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TCM_GETEXTENDEDSTYLE	TCM_GETEXTENDEDSTYLE	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TCM_GETIMAGELIST	TCM_GETIMAGELIST	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TCM_GETITEM	TCM_GETITEM	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TCM_GETITEMCOUNT	TCM_GETITEMCOUNT	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TCM_GETITEMRECT	TCM_GETITEMRECT	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TCM_GETROWCOUNT	TCM_GETROWCOUNT	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TCM_HIGHLIGHTITEM	TCM_HIGHLIGHTITEM	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TCM_HITTEST	TCM_HITTEST	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TCM_INSERTITEM	TCM_INSERTITEM	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TCM_REMOVEIMAGE	TCM_REMOVEIMAGE	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TCM_SETCURFOCUS	TCM_SETCURFOCUS	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TCM_SETCURSEL	TCM_SETCURSEL	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TCM_SETEXTENDEDSTYLE	TCM_SETEXTENDEDSTYLE	2.0	2.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TCM_SETIMAGELIST	TCM_SETIMAGELIST	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TCM_SETITEM	TCM_SETITEM	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TCM_SETITEMEXTRA	TCM_SETITEMEXTRA	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TCM_SETITEMSIZE	TCM_SETITEMSIZE	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TCM_SETMINTABWIDTH	TCM_SETMINTABWIDTH	2.0	2.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TCM_SETPADDING	TCM_SETPADDING	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TEXT	TEXT	1.0	1.0 and later	Winnt.h		Windows CE OS
_wcesdk_TVM_CREATEDRAGIMAGE	TVM_CREATEDRAGIMAGE	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TVM_DELETEITEM	TVM_DELETEITEM	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TVM_EDITLABEL	TVM_EDITLABEL	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TVM_ENDEDITLABELNOW	TVM_ENDEDITLABELNOW	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TVM_ENSUREVISIBLE	TVM_ENSUREVISIBLE	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TVM_EXPAND	TVM_EXPAND	1.0	1.0 and later, updated in 2.0	Commctrl.h		Windows CE OS
_wcesdk_TVM_GETCOUNT	TVM_GETCOUNT	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TVM_GETEDITCONTROL	TVM_GETEDITCONTROL	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TVM_GETIMAGELIST	TVM_GETIMAGELIST	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TVM_GETINDENT	TVM_GETINDENT	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TVM_GETISEARCHSTRING	TVM_GETISEARCHSTRING	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TVM_GETITEM	TVM_GETITEM	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TVM_GETITEMRECT	TVM_GETITEMRECT	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TVM_GETNEXTITEM	TVM_GETNEXTITEM	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TVM_GETVISIBLECOUNT	TVM_GETVISIBLECOUNT	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TVM_HITTEST	TVM_HITTEST	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TVM_INSERTITEM	TVM_INSERTITEM	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TVM_SELECTITEM	TVM_SELECTITEM	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TVM_SETIMAGELIST	TVM_SETIMAGELIST	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TVM_SETINDENT	TVM_SETINDENT	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TVM_SETITEM	TVM_SETITEM	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TVM_SORTCHILDREN	TVM_SORTCHILDREN	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TVM_SORTCHILDRENCB	TVM_SORTCHILDRENCB	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TYPEKIND	TYPEKIND	2.0	2.0 and later	Oaidl.h		Windows CE OS
_wcesdk_TabCtrl_DeleteAllItems	TabCtrl_DeleteAllItems	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TabCtrl_DeleteItem	TabCtrl_DeleteItem	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TabCtrl_DeselectAll	TabCtrl_DeselectAll	2.0	2.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TabCtrl_GetCurFocus	TabCtrl_GetCurFocus	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TabCtrl_GetCurSel	TabCtrl_GetCurSel	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TabCtrl_GetExtendedStyle	TabCtrl_GetExtendedStyle	2.0	2.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TabCtrl_GetImageList	TabCtrl_GetImageList	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TabCtrl_GetItem	TabCtrl_GetItem	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TabCtrl_GetItemCount	TabCtrl_GetItemCount	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TabCtrl_GetItemRect	TabCtrl_GetItemRect	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TabCtrl_GetRowCount	TabCtrl_GetRowCount	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TabCtrl_HighlightItem	TabCtrl_HighlightItem	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TabCtrl_HitTest	TabCtrl_HitTest	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TabCtrl_InsertItem	TabCtrl_InsertItem	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TabCtrl_RemoveImage	TabCtrl_RemoveImage	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TabCtrl_SetCurFocus	TabCtrl_SetCurFocus	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TabCtrl_SetCurSel	TabCtrl_SetCurSel	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TabCtrl_SetExtendedStyle	TabCtrl_SetExtendedStyle	2.0	2.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TabCtrl_SetImageList	TabCtrl_SetImageList	2.0	2.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TabCtrl_SetItem	TabCtrl_SetItem	2.0	2.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TabCtrl_SetItemExtra	TabCtrl_SetItemExtra	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TabCtrl_SetItemSize	TabCtrl_SetItemSize	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TabCtrl_SetMinTabWidth	TabCtrl_SetMinTabWidth	2.0	2.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TabCtrl_SetPadding	TabCtrl_SetPadding	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TreeView_CreateDragImage	TreeView_CreateDragImage	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TreeView_DeleteAllItems	TreeView_DeleteAllItems	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TreeView_DeleteItem	TreeView_DeleteItem	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TreeView_EditLabel	TreeView_EditLabel	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TreeView_EndEditLabelNow	TreeView_EndEditLabelNow	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TreeView_EnsureVisible	TreeView_EnsureVisible	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TreeView_Expand	TreeView_Expand	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TreeView_GetChild	TreeView_GetChild	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TreeView_GetCount	TreeView_GetCount	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TreeView_GetDropHilight	TreeView_GetDropHilight	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TreeView_GetEditControl	TreeView_GetEditControl	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TreeView_GetFirstVisible	TreeView_GetFirstVisible	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TreeView_GetISearchString	TreeView_GetISearchString	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TreeView_GetImageList	TreeView_GetImageList	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TreeView_GetIndent	TreeView_GetIndent	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TreeView_GetItem	TreeView_GetItem	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TreeView_GetItemRect	TreeView_GetItemRect	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TreeView_GetNextItem	TreeView_GetNextItem	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TreeView_GetNextSibling	TreeView_GetNextSibling	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TreeView_GetNextVisible	TreeView_GetNextVisible	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TreeView_GetParent	TreeView_GetParent	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TreeView_GetPrevSibling	TreeView_GetPrevSibling	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TreeView_GetPrevVisible	TreeView_GetPrevVisible	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TreeView_GetRoot	TreeView_GetRoot	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TreeView_GetSelection	TreeView_GetSelection	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TreeView_GetVisibleCount	TreeView_GetVisibleCount	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TreeView_HitTest	TreeView_HitTest	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TreeView_InsertItem	TreeView_InsertItem	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TreeView_Select	TreeView_Select	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TreeView_SelectDropTarget	TreeView_SelectDropTarget	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TreeView_SelectItem	TreeView_SelectItem	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TreeView_SelectSetFirstVisible	TreeView_SelectSetFirstVisible	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TreeView_SetImageList	TreeView_SetImageList	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TreeView_SetIndent	TreeView_SetIndent	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TreeView_SetItem	TreeView_SetItem	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TreeView_SortChildren	TreeView_SortChildren	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TreeView_SortChildrenCB	TreeView_SortChildrenCB	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_TypeFromPropID	TypeFromPropID	1.0	1.0 and later	Windbase.h	Fsdbase.lib	Windows CE OS
_wcesdk_UDM_GETRANGE32	UDM_GETRANGE32	2.0	2.0 and later	Commctrl.h		Windows CE OS
_wcesdk_UDM_SETRANGE32	UDM_SETRANGE32	2.0	2.0 and later	Commctrl.h		Windows CE OS
_wcesdk_URL_COMPONENTS	URL_COMPONENTS	2.12	2.12 and later	Wininet.h	Wininet.lib	Windows CE OS
